seed,task,split,episode,mu,compliance,curvature,fragility,texture,occlusion,noise,lag,texture_alias,slip_probability,slip_event,lead_time
0,smooth_low_friction_pick,texture_alias_shift,11,0.268271,0.375028,0.224336,0.253076,0.157036,0.102447,0.056873,0.086346,0.285191,0.583529,0,0.731027
0,smooth_low_friction_pick,texture_alias_shift,12,0.268112,0.282560,0.240833,0.276073,0.155180,0.051677,0.103417,0.074825,0.293164,0.762613,1,0.721193
0,smooth_low_friction_pick,texture_alias_shift,13,0.256700,0.247309,0.266887,0.326576,0.130324,0.161056,0.074255,0.076036,0.300254,0.724123,1,0.762592
0,smooth_low_friction_pick,texture_alias_shift,14,0.222864,0.218313,0.266056,0.215840,0.071249,0.094000,0.104694,0.056694,0.273499,0.710345,1,0.705497
0,smooth_low_friction_pick,texture_alias_shift,15,0.311930,0.252552,0.270940,0.318300,0.159565,0.150717,0.054139,0.079115,0.296360,0.701187,1,0.645126
0,smooth_low_friction_pick,texture_alias_shift,16,0.123257,0.310775,0.262314,0.280732,0.233015,0.104135,0.060794,0.079849,0.302091,0.858005,1,0.720188
0,smooth_low_friction_pick,texture_alias_shift,17,0.264449,0.308555,0.284758,0.313456,0.110577,0.101282,0.106873,0.106659,0.303786,0.758807,1,0.687899
0,smooth_low_friction_pick,texture_alias_shift,18,0.246975,0.290997,0.309570,0.302719,0.089375,0.085794,0.085736,0.118676,0.310679,0.757826,0,0.506825
0,smooth_low_friction_pick,texture_alias_shift,19,0.252940,0.297321,0.255739,0.312536,0.163951,0.100064,0.112041,0.031661,0.285984,0.617979,0,0.737681
0,smooth_low_friction_pick,texture_alias_shift,20,0.241082,0.279182,0.290785,0.307624,0.166269,0.167740,0.077224,0.069476,0.241753,0.671921,0,0.690846
0,smooth_low_friction_pick,texture_alias_shift,21,0.229184,0.269314,0.269854,0.226968,0.170973,0.086896,0.087346,0.077833,0.292584,0.710441,0,0.708897
0,smooth_low_friction_pick,texture_alias_shift,22,0.242183,0.354198,0.258654,0.250896,0.152307,0.136697,0.100895,0.083032,0.305621,0.720055,1,0.697337
0,smooth_low_friction_pick,texture_alias_shift,23,0.234822,0.298628,0.254819,0.280290,0.118755,0.120521,0.063427,0.084720,0.284098,0.707448,1,0.695186
0,smooth_low_friction_pick,texture_alias_shift,24,0.189803,0.278604,0.268993,0.261064,0.140379,0.153858,0.091583,0.102115,0.284097,0.811869,1,0.655512
0,smooth_low_friction_pick,texture_alias_shift,25,0.210896,0.297862,0.239129,0.253870,0.121518,0.128108,0.062372,0.068105,0.248630,0.705750,0,0.616948
0,smooth_low_friction_pick,texture_alias_shift,26,0.208952,0.257705,0.266203,0.282700,0.176626,0.115899,0.099400,0.114757,0.298650,0.590941,0,0.656920
0,smooth_low_friction_pick,texture_alias_shift,27,0.228618,0.303358,0.263351,0.305975,0.120678,0.105961,0.098880,0.089243,0.244251,0.858776,1,0.750584
0,smooth_low_friction_pick,texture_alias_shift,28,0.275381,0.306888,0.181832,0.258527,0.123330,0.112938,0.093341,0.080804,0.240307,0.832175,1,0.625530
0,smooth_low_friction_pick,texture_alias_shift,29,0.180333,0.250060,0.295013,0.329442,0.135619,0.123969,0.123390,0.092610,0.257163,0.753428,1,0.732209
0,smooth_low_friction_pick,texture_alias_shift,30,0.285198,0.256952,0.233390,0.284606,0.144630,0.142777,0.093951,0.096178,0.242236,0.732182,1,0.683225
0,smooth_low_friction_pick,texture_alias_shift,31,0.312965,0.291537,0.189730,0.269267,0.171690,0.077829,0.086019,0.052809,0.265921,0.742854,1,0.716529
0,smooth_low_friction_pick,low_signal_high_risk_shift,0,0.065731,0.334782,0.251755,0.366409,0.088415,0.261164,0.181743,0.170226,0.197036,0.791040,1,0.618196
0,smooth_low_friction_pick,low_signal_high_risk_shift,1,0.112348,0.435588,0.273714,0.300753,0.223892,0.225910,0.183411,0.212692,0.210435,0.729767,1,0.585608
0,smooth_low_friction_pick,low_signal_high_risk_shift,2,0.078239,0.416989,0.225625,0.324056,0.121173,0.248162,0.160331,0.191623,0.264328,0.888053,1,0.562406
0,smooth_low_friction_pick,low_signal_high_risk_shift,3,0.186412,0.336174,0.225216,0.323211,0.223672,0.176000,0.191303,0.155886,0.238741,0.751571,1,0.631489
0,smooth_low_friction_pick,low_signal_high_risk_shift,4,0.060000,0.440086,0.233959,0.260835,0.093953,0.282835,0.196332,0.170224,0.190595,0.592361,0,0.540333
0,smooth_low_friction_pick,low_signal_high_risk_shift,5,0.155342,0.425652,0.209229,0.241604,0.082074,0.223348,0.202218,0.166230,0.185467,0.778586,0,0.600556
0,smooth_low_friction_pick,low_signal_high_risk_shift,6,0.129598,0.431401,0.226725,0.307032,0.197321,0.251788,0.199379,0.197031,0.172799,0.816265,1,0.579523
0,smooth_low_friction_pick,low_signal_high_risk_shift,7,0.117671,0.424309,0.264499,0.271129,0.136864,0.216907,0.185429,0.179027,0.182654,0.832427,0,0.615405
0,smooth_low_friction_pick,low_signal_high_risk_shift,8,0.144224,0.478353,0.349129,0.259281,0.125120,0.198735,0.156421,0.172834,0.218105,0.793940,1,0.529650
0,smooth_low_friction_pick,low_signal_high_risk_shift,9,0.060000,0.373709,0.257439,0.250449,0.250269,0.232127,0.176361,0.192932,0.218296,0.711595,0,0.532213
0,smooth_low_friction_pick,low_signal_high_risk_shift,10,0.174830,0.446739,0.225152,0.238548,0.161188,0.234120,0.191903,0.177182,0.224177,0.682769,1,0.534698
0,smooth_low_friction_pick,low_signal_high_risk_shift,11,0.120100,0.387385,0.253064,0.286710,0.227175,0.248126,0.224146,0.181624,0.179127,0.671341,1,0.624036
0,smooth_low_friction_pick,low_signal_high_risk_shift,12,0.177830,0.428822,0.252419,0.282007,0.120563,0.237389,0.187387,0.185956,0.174638,0.845161,1,0.631268
0,smooth_low_friction_pick,low_signal_high_risk_shift,13,0.136950,0.425823,0.239744,0.315025,0.139738,0.269333,0.186163,0.171956,0.180056,0.847124,1,0.534144
0,smooth_low_friction_pick,low_signal_high_risk_shift,14,0.213886,0.435416,0.244478,0.296571,0.187870,0.228259,0.160487,0.165043,0.247528,0.650339,0,0.765706
0,smooth_low_friction_pick,low_signal_high_risk_shift,15,0.120966,0.439417,0.272111,0.275024,0.176792,0.275339,0.217275,0.191207,0.223408,0.766375,1,0.591684
0,smooth_low_friction_pick,low_signal_high_risk_shift,16,0.134864,0.406956,0.260309,0.327613,0.200500,0.232386,0.167616,0.179875,0.249170,0.880483,1,0.601134
0,smooth_low_friction_pick,low_signal_high_risk_shift,17,0.118540,0.391614,0.256204,0.251914,0.272306,0.236913,0.184883,0.171713,0.231859,0.803293,0,0.598563
0,smooth_low_friction_pick,low_signal_high_risk_shift,18,0.148370,0.466813,0.261769,0.316972,0.067538,0.241761,0.172857,0.180515,0.167263,0.844839,1,0.548770
0,smooth_low_friction_pick,low_signal_high_risk_shift,19,0.060000,0.402444,0.246264,0.259677,0.117399,0.257025,0.166425,0.176684,0.196993,0.735010,0,0.514918
0,smooth_low_friction_pick,low_signal_high_risk_shift,20,0.149027,0.479244,0.310471,0.262712,0.220845,0.217488,0.186110,0.195432,0.191399,0.811122,1,0.614266
0,smooth_low_friction_pick,low_signal_high_risk_shift,21,0.076345,0.390246,0.223962,0.302821,0.139917,0.204914,0.180922,0.178009,0.193450,0.861610,0,0.597504
0,smooth_low_friction_pick,low_signal_high_risk_shift,22,0.144871,0.307248,0.255219,0.248367,0.188960,0.267745,0.152790,0.173877,0.218847,0.701481,1,0.564212
0,smooth_low_friction_pick,low_signal_high_risk_shift,23,0.096383,0.356172,0.249355,0.343864,0.147402,0.242074,0.163043,0.164895,0.224187,0.801637,0,0.489132
0,smooth_low_friction_pick,low_signal_high_risk_shift,24,0.105575,0.410195,0.195310,0.296748,0.135147,0.265232,0.183866,0.168893,0.165264,0.810664,0,0.437010
0,smooth_low_friction_pick,low_signal_high_risk_shift,25,0.162726,0.436929,0.305237,0.265195,0.235434,0.287302,0.207423,0.214306,0.163074,0.683937,1,0.593593
0,smooth_low_friction_pick,low_signal_high_risk_shift,26,0.060000,0.423644,0.250170,0.243359,0.162686,0.238803,0.179195,0.125609,0.186584,0.900158,1,0.579737
0,smooth_low_friction_pick,low_signal_high_risk_shift,27,0.070770,0.413381,0.163626,0.370557,0.237261,0.255701,0.159639,0.174339,0.206342,0.810617,1,0.674991
0,smooth_low_friction_pick,low_signal_high_risk_shift,28,0.087978,0.333693,0.200708,0.313726,0.181825,0.243152,0.189346,0.151639,0.184886,0.839067,1,0.648859
0,smooth_low_friction_pick,low_signal_high_risk_shift,29,0.174942,0.477808,0.274482,0.297411,0.246325,0.186437,0.184573,0.162254,0.235447,0.769996,1,0.530843
0,smooth_low_friction_pick,low_signal_high_risk_shift,30,0.181295,0.381065,0.235928,0.245952,0.093905,0.268267,0.179041,0.188170,0.231389,0.817743,1,0.571116
0,smooth_low_friction_pick,low_signal_high_risk_shift,31,0.110991,0.407871,0.251990,0.307211,0.121902,0.183818,0.155260,0.206699,0.191913,0.887823,1,0.556329
0,smooth_low_friction_pick,combined_hard_shift,0,0.098326,0.433400,0.236512,0.291669,0.248837,0.208558,0.179970,0.207810,0.263757,0.788521,1,0.562272
0,smooth_low_friction_pick,combined_hard_shift,1,0.107780,0.487917,0.266170,0.222919,0.211397,0.171359,0.217062,0.195487,0.212182,0.801879,1,0.595124
0,smooth_low_friction_pick,combined_hard_shift,2,0.181758,0.362921,0.296347,0.324252,0.193975,0.178227,0.217933,0.226533,0.202971,0.805461,0,0.465821
0,smooth_low_friction_pick,combined_hard_shift,3,0.149941,0.439182,0.210205,0.272359,0.166106,0.215346,0.202246,0.187509,0.217044,0.707567,1,0.592539
0,smooth_low_friction_pick,combined_hard_shift,4,0.220898,0.374887,0.229478,0.270950,0.152900,0.188881,0.209837,0.192276,0.193294,0.707876,1,0.643520
0,smooth_low_friction_pick,combined_hard_shift,5,0.195450,0.448907,0.234935,0.313725,0.142868,0.161033,0.232060,0.185760,0.228644,0.869922,1,0.464545
0,smooth_low_friction_pick,combined_hard_shift,6,0.077401,0.469209,0.257191,0.275971,0.225469,0.147638,0.207136,0.173495,0.218633,0.872807,1,0.633486
0,smooth_low_friction_pick,combined_hard_shift,7,0.197268,0.485314,0.265419,0.251485,0.197710,0.210555,0.168589,0.173038,0.194000,0.712780,1,0.614081
0,smooth_low_friction_pick,combined_hard_shift,8,0.147624,0.382121,0.275990,0.284023,0.132371,0.162214,0.253649,0.214671,0.183340,0.826357,0,0.561206
0,smooth_low_friction_pick,combined_hard_shift,9,0.133949,0.438552,0.235529,0.274122,0.120197,0.167318,0.227405,0.188045,0.229249,0.736042,0,0.693600
0,smooth_low_friction_pick,combined_hard_shift,10,0.171554,0.434443,0.198677,0.306382,0.159616,0.138258,0.194419,0.221968,0.264705,0.825963,1,0.567924
0,smooth_low_friction_pick,combined_hard_shift,11,0.226672,0.395902,0.230894,0.255636,0.248546,0.204993,0.227908,0.208302,0.194512,0.539462,0,0.496079
0,smooth_low_friction_pick,combined_hard_shift,12,0.156910,0.396283,0.243042,0.338646,0.206447,0.151957,0.221187,0.211494,0.196493,0.836673,1,0.610531
0,smooth_low_friction_pick,combined_hard_shift,13,0.153466,0.429322,0.200775,0.301374,0.109879,0.184544,0.185539,0.222570,0.243005,0.816656,0,0.656640
0,smooth_low_friction_pick,combined_hard_shift,14,0.239143,0.403200,0.266982,0.301692,0.196249,0.219953,0.209526,0.179320,0.229559,0.813060,1,0.544754
0,smooth_low_friction_pick,combined_hard_shift,15,0.137188,0.465490,0.244592,0.242545,0.119219,0.188323,0.181181,0.176381,0.206368,0.811149,1,0.584478
0,smooth_low_friction_pick,combined_hard_shift,16,0.173094,0.333521,0.223131,0.271115,0.146471,0.222579,0.194428,0.221689,0.226507,0.862207,1,0.581569
0,smooth_low_friction_pick,combined_hard_shift,17,0.089317,0.390128,0.234031,0.268714,0.148801,0.206174,0.197245,0.196071,0.228880,0.831334,1,0.527602
0,smooth_low_friction_pick,combined_hard_shift,18,0.151851,0.417957,0.253666,0.282945,0.056911,0.141409,0.221896,0.209367,0.273444,0.764254,1,0.584703
0,smooth_low_friction_pick,combined_hard_shift,19,0.060000,0.509475,0.283641,0.375895,0.106939,0.182956,0.180087,0.177017,0.214362,0.838058,0,0.646701
0,smooth_low_friction_pick,combined_hard_shift,20,0.070051,0.464657,0.175361,0.279302,0.116051,0.146428,0.167581,0.193714,0.203556,0.818131,1,0.583751
0,smooth_low_friction_pick,combined_hard_shift,21,0.085500,0.391670,0.234759,0.199260,0.117037,0.153527,0.193968,0.194716,0.250493,0.818394,1,0.628569
0,smooth_low_friction_pick,combined_hard_shift,22,0.204055,0.418278,0.274650,0.288385,0.066430,0.178115,0.180115,0.201730,0.234046,0.830087,1,0.504088
0,smooth_low_friction_pick,combined_hard_shift,23,0.195746,0.473275,0.230417,0.267276,0.274855,0.196710,0.168165,0.219134,0.260550,0.766290,1,0.647244
0,smooth_low_friction_pick,combined_hard_shift,24,0.143892,0.400206,0.282083,0.309899,0.167722,0.206958,0.208196,0.175310,0.197226,0.831955,1,0.506360
0,smooth_low_friction_pick,combined_hard_shift,25,0.075069,0.403324,0.333479,0.331172,0.107758,0.168858,0.185769,0.156281,0.214951,0.865840,1,0.624754
0,smooth_low_friction_pick,combined_hard_shift,26,0.060000,0.454848,0.306349,0.355188,0.139997,0.189090,0.226520,0.199137,0.219615,0.898178,1,0.495310
0,smooth_low_friction_pick,combined_hard_shift,27,0.144988,0.479937,0.227175,0.241877,0.183530,0.248457,0.236588,0.183525,0.191103,0.819604,1,0.548946
0,smooth_low_friction_pick,combined_hard_shift,28,0.098699,0.418352,0.198861,0.275909,0.112980,0.181457,0.212722,0.189850,0.206453,0.840883,1,0.579109
0,smooth_low_friction_pick,combined_hard_shift,29,0.152720,0.378948,0.181225,0.284986,0.208558,0.176142,0.219696,0.215465,0.202943,0.748819,0,0.630298
0,smooth_low_friction_pick,combined_hard_shift,30,0.187459,0.510131,0.259281,0.282854,0.037983,0.193549,0.180273,0.224618,0.232127,0.810331,1,0.583407
0,smooth_low_friction_pick,combined_hard_shift,31,0.142839,0.357981,0.269935,0.283400,0.155133,0.156454,0.166848,0.199490,0.216284,0.709930,1,0.648806
0,textured_fragile_pick,nominal_precontact,0,0.461162,0.444508,0.367676,0.632328,0.615967,0.000000,0.010263,0.000000,0.002711,0.489544,1,0.790306
0,textured_fragile_pick,nominal_precontact,1,0.467199,0.322203,0.440125,0.651447,0.634299,0.055870,0.019259,0.025229,0.000000,0.489935,0,0.805573
0,textured_fragile_pick,nominal_precontact,2,0.530205,0.345758,0.355425,0.695888,0.656367,0.024592,0.000000,0.000000,0.000000,0.410059,1,0.707507
0,textured_fragile_pick,nominal_precontact,3,0.430051,0.347431,0.352182,0.721626,0.540110,0.018400,0.000000,0.022615,0.019621,0.516380,1,0.724111
0,textured_fragile_pick,nominal_precontact,4,0.415389,0.312628,0.299821,0.727573,0.629143,0.000000,0.000000,0.000000,0.047828,0.530416,0,0.797618
0,textured_fragile_pick,nominal_precontact,5,0.480408,0.358640,0.288601,0.696129,0.649622,0.022651,0.004276,0.019083,0.000000,0.547294,0,0.707080
0,textured_fragile_pick,nominal_precontact,6,0.521425,0.382058,0.412674,0.748235,0.645993,0.013962,0.000000,0.016497,0.000000,0.370635,1,0.794402
0,textured_fragile_pick,nominal_precontact,7,0.483379,0.346750,0.342991,0.619608,0.697602,0.000000,0.000000,0.031652,0.030250,0.290803,0,0.821739
0,textured_fragile_pick,nominal_precontact,8,0.429944,0.397079,0.357433,0.624337,0.598365,0.000000,0.000000,0.000000,0.051538,0.555724,0,0.727357
0,textured_fragile_pick,nominal_precontact,9,0.396121,0.376456,0.384581,0.712175,0.642856,0.000000,0.000000,0.000000,0.029947,0.373238,1,0.846904
0,textured_fragile_pick,nominal_precontact,10,0.471063,0.321906,0.315111,0.724398,0.650328,0.000000,0.000000,0.000000,0.016825,0.617590,0,0.768383
0,textured_fragile_pick,nominal_precontact,11,0.463276,0.423311,0.364704,0.723068,0.624384,0.027438,0.001520,0.000000,0.000000,0.666515,1,0.833099
0,textured_fragile_pick,nominal_precontact,12,0.454848,0.309444,0.355731,0.673243,0.577113,0.000000,0.000662,0.000000,0.018975,0.553268,0,0.679756
0,textured_fragile_pick,nominal_precontact,13,0.514065,0.362169,0.342866,0.729460,0.596020,0.016365,0.000000,0.000000,0.000000,0.491956,0,0.842946
0,textured_fragile_pick,nominal_precontact,14,0.481502,0.333325,0.382438,0.645116,0.782877,0.006643,0.000000,0.001612,0.000000,0.549484,1,0.677837
0,textured_fragile_pick,nominal_precontact,15,0.478702,0.362814,0.346764,0.732630,0.727235,0.000000,0.017297,0.000000,0.000000,0.369800,0,0.786897
0,textured_fragile_pick,nominal_precontact,16,0.414119,0.373796,0.407782,0.647916,0.741459,0.000000,0.014982,0.000000,0.027149,0.483979,0,0.926049
0,textured_fragile_pick,nominal_precontact,17,0.466781,0.366169,0.381656,0.655784,0.626730,0.000000,0.000000,0.021276,0.005836,0.399852,0,0.785040
0,textured_fragile_pick,nominal_precontact,18,0.524263,0.310026,0.324551,0.714406,0.678170,0.000000,0.000000,0.000000,0.000000,0.521981,1,0.801695
0,textured_fragile_pick,nominal_precontact,19,0.461822,0.302522,0.331237,0.598775,0.690540,0.000000,0.000000,0.014827,0.000000,0.508930,0,0.733762
0,textured_fragile_pick,nominal_precontact,20,0.509744,0.288344,0.322639,0.693819,0.632586,0.000000,0.026854,0.016411,0.000000,0.481742,1,0.901972
0,textured_fragile_pick,nominal_precontact,21,0.487113,0.388731,0.412422,0.727801,0.622550,0.002734,0.000000,0.005440,0.000000,0.599165,1,0.737495
0,textured_fragile_pick,nominal_precontact,22,0.453132,0.392249,0.351389,0.685444,0.617746,0.000000,0.018739,0.000000,0.015137,0.727454,1,0.737029
0,textured_fragile_pick,nominal_precontact,23,0.432584,0.313361,0.348396,0.712468,0.697736,0.018320,0.000555,0.000000,0.025662,0.467236,1,0.667022
0,textured_fragile_pick,nominal_precontact,24,0.512265,0.334062,0.400949,0.765466,0.671642,0.024281,0.005066,0.002233,0.004847,0.647059,1,0.683745
0,textured_fragile_pick,nominal_precontact,25,0.464569,0.253871,0.348805,0.622366,0.627509,0.007490,0.000000,0.006673,0.034578,0.466643,1,0.878708
0,textured_fragile_pick,nominal_precontact,26,0.405089,0.403414,0.336013,0.642398,0.828500,0.027508,0.000000,0.010931,0.006597,0.536677,0,0.807599
0,textured_fragile_pick,nominal_precontact,27,0.415550,0.409195,0.354494,0.778061,0.698384,0.000000,0.011210,0.011760,0.000000,0.630016,0,0.775614
0,textured_fragile_pick,nominal_precontact,28,0.438867,0.343602,0.330042,0.675220,0.674405,0.000000,0.030643,0.000000,0.015893,0.588004,0,0.763575
0,textured_fragile_pick,nominal_precontact,29,0.437961,0.368482,0.348397,0.702625,0.667710,0.000000,0.000715,0.000000,0.000000,0.551659,1,0.797857
0,textured_fragile_pick,nominal_precontact,30,0.531327,0.370485,0.431903,0.710603,0.656177,0.011851,0.002348,0.006691,0.011887,0.591285,0,0.684937
0,textured_fragile_pick,nominal_precontact,31,0.447544,0.351601,0.415356,0.713721,0.713107,0.000000,0.000000,0.000000,0.010935,0.535787,1,0.816682
0,textured_fragile_pick,low_friction_shift,0,0.318567,0.326589,0.326024,0.771597,0.615857,0.000652,0.025602,0.059535,0.000000,0.548966,0,0.732823
0,textured_fragile_pick,low_friction_shift,1,0.265630,0.374114,0.382635,0.679748,0.625158,0.024565,0.019311,0.040307,0.019033,0.744708,1,0.696303
0,textured_fragile_pick,low_friction_shift,2,0.333814,0.360576,0.379294,0.711096,0.559213,0.048561,0.046365,0.042576,0.024976,0.661338,1,0.665731
0,textured_fragile_pick,low_friction_shift,3,0.319718,0.339684,0.345365,0.696735,0.718021,0.024018,0.016484,0.029260,0.049458,0.593730,0,0.776594
0,textured_fragile_pick,low_friction_shift,4,0.367531,0.277829,0.385092,0.700330,0.644894,0.061987,0.018206,0.049858,0.028388,0.552588,1,0.662479
0,textured_fragile_pick,low_friction_shift,5,0.352748,0.364952,0.369310,0.649385,0.596038,0.047579,0.037589,0.046993,0.073241,0.548168,1,0.717471
0,textured_fragile_pick,low_friction_shift,6,0.347735,0.370293,0.315495,0.648193,0.654704,0.044053,0.021989,0.064566,0.000000,0.586350,1,0.622079
0,textured_fragile_pick,low_friction_shift,7,0.409262,0.313094,0.331134,0.709963,0.662138,0.022043,0.055362,0.026697,0.082259,0.562983,1,0.756319
0,textured_fragile_pick,low_friction_shift,8,0.249209,0.421797,0.352123,0.736868,0.723900,0.081128,0.035004,0.017150,0.034879,0.700896,1,0.706336
0,textured_fragile_pick,low_friction_shift,9,0.272208,0.276785,0.310769,0.709121,0.721056,0.027922,0.029995,0.048556,0.033403,0.466847,1,0.762635
0,textured_fragile_pick,low_friction_shift,10,0.318411,0.329869,0.370206,0.675023,0.555314,0.025179,0.061639,0.048742,0.017702,0.527410,1,0.718752
0,textured_fragile_pick,low_friction_shift,11,0.207182,0.382764,0.320554,0.693277,0.750306,0.042026,0.026050,0.019217,0.029032,0.660782,0,0.645176
